Date,BAC,JPM,Residual,Rolling_Hedge_Ratio,Spread,Z_Score,Signal,PNL,Equity,DrawDown_%
2016-12-05,18.114643096923828,66.44267272949219,-3.3766278056828156,2.4428036438012137,22.19215656616816,-0.2921614660757348,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-06,18.380054473876953,66.78582000732422,-4.045905048012884,2.4678545705283628,21.426518567406696,-0.5823811013820979,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-07,18.720117568969727,67.08905792236328,-5.039854238615263,2.486126948495976,20.54846915513467,-0.9211799332419458,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-08,19.035303115844727,67.9269790649414,-5.404223592097168,2.48459757901663,20.631911027465883,-0.9119765744817431,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-09,19.15142059326172,68.22222900390625,-5.551909380703236,2.481634493753523,20.695403055286405,-0.9132343230088914,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-12,18.75328826904297,67.6157455444336,-4.639697854544693,2.4779722957089585,21.14561676030131,-0.765509060296251,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-13,18.75328826904297,67.63968658447266,-4.61575681450563,2.480625631158117,21.11979903578783,-0.7941059826293728,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-14,18.803064346313477,67.6157455444336,-4.829571106116134,2.483615101046571,20.916170987979072,-0.8934381435460769,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-15,19.209476470947266,68.62923431396484,-5.36636102091984,2.4841510065467203,20.909994003425652,-0.9178672456234785,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-16,18.794763565063477,67.78335571289062,-4.630297206546757,2.4840468863181977,21.096281800007986,-0.8671535964275437,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-19,18.645465850830078,68.17438507080078,-3.6697645046984064,2.4857040487625737,21.827275114328152,-0.5970879220786686,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-20,18.836240768432617,69.05218505859375,-3.5196846569762386,2.493022709789775,22.093009055823238,-0.5111564549539118,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-21,18.76988410949707,69.2277603149414,-3.0909887192410395,2.505046129074583,22.20833478326724,-0.48428053275361554,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-22,18.695236206054688,69.33946990966797,-2.6945310903821422,2.5200101173572462,22.227285524026655,-0.4951036328408014,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-23,18.745004653930664,69.4671401977539,-2.7567049511736172,2.53804401091449,21.89149340128094,-0.6581768553230569,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-27,18.75328826904297,69.53097534179688,-2.7244680571814115,2.555203963843498,21.61249882163851,-0.7992001776248904,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-28,18.52105712890625,69.02822875976562,-2.3413577354178443,2.5714102784027686,21.402992091611225,-0.9082272832904585,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-29,18.24734115600586,68.54144287109375,-1.7840408214682668,2.586909506728442,21.337222562105026,-0.959215949845128,0,0.0,99989.80132149819,-0.010198678501804892
2016-12-30,18.330289840698242,68.86065673828125,-1.7812387195254615,2.600943367765746,21.184610947893326,-1.0534419716788808,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-03,18.686946868896484,69.61077880859375,-2.3916021143850656,2.6139472452694585,20.764085518145052,-1.2618821766662076,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-04,19.035303115844727,69.73919677734375,-3.592005879694824,2.62798017963389,19.714797475580582,-1.75223679381455,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-05,18.811355590820312,69.09723663330078,-3.3797073699937528,2.6365173949736898,19.500770395067455,-1.8541490607474034,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-06,18.811355590820312,69.10525512695312,-3.371688876341409,2.643338579266215,19.380473165442588,-1.9076690081887597,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-09,18.703529357910156,69.15340423583984,-2.91223139262857,2.6502912519178965,19.583603998581005,-1.820249610474088,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-10,19.02700424194336,69.35400390625,-3.945542295349739,2.6573962691678674,18.791713820268527,-2.169928144361011,1,0.0,99989.80132149819,-0.010198678501804892
2017-01-11,19.134830474853516,69.8755874633789,-3.835267113046939,2.6613217853201028,18.95164626224424,-2.075308569990148,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-12,19.01041603088379,69.20154571533203,-4.034723953757577,2.6668598060118005,18.50343130700567,-2.246197929557945,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-13,19.085065841674805,69.57067108154297,-3.9503538973524854,2.669194064054637,18.62892662485266,-2.153191318768799,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-17,18.288818359375,67.04300689697266,-3.440693591721967,2.6727764395775253,18.16108407832227,-2.31412445057181,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-18,18.76988410949707,67.35595703125,-4.962792002932446,2.67232542811565,17.196718442657108,-2.6465654571045847,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-19,18.686946868896484,66.84241485595703,-5.159966067021784,2.666851568841227,17.00710128178779,-2.6303329566600033,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-20,18.778173446655273,67.1393051147461,-5.211063996507647,2.6594876552276316,17.198984645643087,-2.4659430084247282,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-23,18.71182632446289,67.17139434814453,-4.925890460089221,2.6506895345005166,17.572152138499483,-2.2383821358807308,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-24,19.035303115844727,67.98186492919922,-5.349337727839355,2.6452021018433713,17.62964111794107,-2.142865578433566,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-25,19.38365936279297,69.03303527832031,-5.62698911277802,2.638037973134872,17.898205820961167,-1.9766741411035733,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-26,19.44171714782715,69.61080932617188,-5.270679290875165,2.6311134470041453,18.457445905672785,-1.7186675102118736,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-27,19.3753662109375,69.75524139404297,-4.873148368637061,2.627027920968014,18.855613378929924,-1.5331945805091551,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-30,19.035303115844727,69.03303527832031,-4.2981673787182615,2.625469287357359,19.05643157213214,-1.4267434508854369,0,0.0,99989.80132149819,-0.010198678501804892
2017-01-31,18.778173446655273,67.90963745117188,-4.440731660081866,2.6266099003731775,18.58670116526242,-1.561052500042297,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-01,18.98552894592285,68.1664047241211,-4.974931957019535,2.625681960264604,18.316443864729997,-1.6183406231288606,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-02,18.844528198242188,67.87757110595703,-4.725911411010742,2.622194374694624,18.463555270752146,-1.5281074676672342,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-03,19.317304611206055,69.95582580566406,-4.451085179720238,2.6182245724280033,19.378784199527594,-1.1765996331154893,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-06,19.176298141479492,69.62684631347656,-4.242188680714349,2.6178295155880402,19.426567038995465,-1.1361998449672863,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-07,18.99382781982422,69.58670806884766,-3.586285067731822,2.617193855333926,19.876178609533135,-0.9576282536239815,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-08,18.803064346313477,68.97687530517578,-3.4684413453739467,2.618546782509465,19.740171659818188,-0.9860404520591535,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-09,19.176298141479492,69.97187042236328,-3.8971645718276307,2.619659268448989,19.7365032614954,-0.9683479338955288,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-10,19.14311981201172,69.81138610839844,-3.931088545098703,2.619534969424856,19.665314336943958,-0.9742307985592924,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-13,19.408536911010742,70.73418426513672,-4.020736735543039,2.61934947486732,19.89644329933774,-0.8755275829949707,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-14,19.955963134765625,71.86563110351562,-4.97747367538652,2.621330214027362,19.554461988338304,-0.9761162313041025,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-15,20.387266159057617,72.69213104248047,-5.796199960052604,2.623317403940705,19.209860908653255,-1.0752870205261378,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-16,20.387266159057617,72.64398956298828,-5.844341439544792,2.6270095481528086,19.086446702411287,-1.096272758476706,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-17,20.337499618530273,72.40325164794922,-5.895242481379952,2.6309838881620653,18.89561782609392,-1.1396443466499435,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-21,20.553144454956055,73.02912139892578,-6.091960377361588,2.6332420226459443,18.907717722623026,-1.1126347981322326,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-22,20.561443328857422,73.06925964355469,-6.083478588171516,2.636041828571323,18.868434972887734,-1.1039162208040931,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-23,20.387266159057617,73.12545013427734,-5.362880868255729,2.6396249300125096,19.310714126028472,-0.9308639081814549,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-24,20.09696388244629,72.48348999023438,-4.897468952840626,2.6436651645582345,19.353846660826107,-0.8975816103154524,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-27,20.378969192504883,72.56373596191406,-5.892945860853686,2.6456715081842406,18.647677803139494,-1.1211768789370642,0,0.0,99989.80132149819,-0.010198678501804892
2017-02-28,20.470205307006836,72.7161865234375,-6.088519865972728,2.644127050148435,18.59036294908868,-1.1187003514835139,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-01,21.214801788330078,75.107421875,-6.5375837659799885,2.6426733523468084,19.043630513660688,-0.9420234508971543,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-02,20.990171432495117,73.93589782714844,-6.852244468971193,2.6452597366638786,18.411442471096734,-1.1419871094761072,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-03,21.164884567260742,74.46549987792969,-6.989094111639176,2.6434559101572983,18.517060680807283,-1.0856319186675594,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-06,21.006816864013672,73.75936126708984,-7.092275831745198,2.644935359765002,18.197688547352328,-1.1790984213001554,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-07,20.973533630371094,73.3501205444336,-7.374556051664669,2.645219507910667,17.870520235555546,-1.2745867973160054,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-08,21.015134811401367,73.18962860107422,-7.6937377099347515,2.6452435249812414,17.599479314606874,-1.3490367344982361,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-09,21.090003967285156,73.47850799560547,-7.690450327662916,2.6443428381215455,17.70930704875998,-1.2878549275974245,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-10,21.056730270385742,73.24580383300781,-7.796230365891333,2.6456550056397337,17.536959990756074,-1.3263334339777866,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-13,21.04840660095215,73.30996704101562,-7.700316118689074,2.6415796172365127,17.708925188633962,-1.240061913874636,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-14,21.065048217773438,73.43035888671875,-7.643404524354338,2.634585763867075,17.932682736999354,-1.1372575202335666,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-15,20.948577880859375,73.60688781738281,-7.02259386652014,2.6276421810605157,18.56152094440541,-0.8885519851537939,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-16,20.98185920715332,73.53467559814453,-7.221759312821689,2.6241846055620957,18.474403670661474,-0.9038472140782976,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-17,20.682350158691406,72.76433563232422,-6.849607543154676,2.617085160431687,18.636863949160997,-0.8265513332196637,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-20,20.33293342590332,72.2427749633789,-6.038301203569077,2.6095159005678576,19.18366188329651,-0.6036841636075049,0,0.0,99989.80132149819,-0.010198678501804892
2017-03-21,19.15155601501465,70.12435913085938,-3.650295826569277,2.6044974024047094,20.244181237745437,-0.17820362104621446,0,0.20595138113235517,99990.00727287933,-0.009992727120666789
2017-03-22,19.08500099182129,70.2366714477539,-3.2841061582422384,2.601273821669755,20.591357981187883,-0.02343417729804373,0,0.0,99990.00727287933,-0.009992727120666789
2017-03-23,19.19315528869629,70.12435913085938,-3.8089782658064735,2.5971249810994332,20.277336064465537,-0.13035621446066714,0,0.0,99990.00727287933,-0.009992727120666789
2017-03-24,19.234750747680664,70.0440902709961,-4.047915013559944,2.591691872463423,20.19354308937237,-0.14500379702892763,0,0.0,99990.00727287933,-0.009992727120666789
2017-03-27,19.159873962402344,70.00396728515625,-3.8024168844463304,2.5899808057595757,20.380261481761515,-0.04457715614097519,0,0.0,99990.00727287933,-0.009992727120666789
2017-03-28,19.534259796142578,71.09528350830078,-4.139213511742582,2.5954012339555304,20.396041528984426,-0.016233159554224358,0,0.0,99990.00727287933,-0.009992727120666789
2017-03-29,19.42610740661621,70.83048248291016,-3.991462022137,2.5950708817408907,20.41835680642938,0.01587637555668395,0,0.0,99990.00727287933,-0.009992727120666789
2017-03-30,19.858720779418945,71.44031524658203,-5.031853869796933,2.5948016875014424,19.910873056525794,-0.19368265930585926,0,0.0,99990.00727287933,-0.009992727120666789
2017-03-31,19.625768661499023,70.48542785644531,-5.098134151552344,2.588502076432532,19.684084924570577,-0.28131510293639783,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-03,19.625768661499023,70.22867584228516,-5.3548861657125,2.5645465346767766,19.897478831069755,-0.16019280798755045,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-04,19.500978469848633,70.46269226074219,-4.644851532237894,2.552436783333474,20.687677503306418,0.25303034915428835,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-05,19.276351928710938,69.5588150024414,-4.691879997025339,2.5425701344063407,20.547338288194915,0.22159436498511093,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-06,19.35123062133789,69.79285430908203,-4.743469081011682,2.544519767267025,20.553265472144815,0.2785927609964816,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-07,19.268030166625977,69.55075073242188,-4.66820050352392,2.570958876874996,20.013437535639618,0.005884218520970216,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-10,19.15155601501465,69.3086166381836,-4.466038319245058,2.588220647633228,19.740163925818337,-0.1310450299958099,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-11,19.068363189697266,69.18757629394531,-4.26973561202945,2.602731831011013,19.55774045484155,-0.22491000103278955,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-12,18.843734741210938,68.9212646484375,-3.6791911883504156,2.612849960798102,19.685413068574668,-0.12541538091338775,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-13,18.58582878112793,68.11421203613281,-3.5024490557519954,2.6088435369212606,19.626692742162064,-0.14620439752748784,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-17,18.976850509643555,69.2925033569336,-3.8157290097398544,2.599292645050792,19.966115400988727,0.09922147587875377,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-18,18.89365577697754,68.7275619506836,-4.0633200888624685,2.5868296037385115,19.85289386395295,0.03922085532162939,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-19,18.918615341186523,68.16265106201172,-4.723440441076676,2.5642161863457207,19.651231380892767,-0.0801301077297889,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-20,19.19315528869629,69.04228210449219,-4.891055292173661,2.5519377465666695,20.06254464755242,0.22705264940849695,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-21,18.89365577697754,68.2110595703125,-4.579822469233562,2.53044866208562,20.40163358755344,0.4819218454506777,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-24,19.659048080444336,70.61605072021484,-5.09445723917257,2.495287368374123,21.56107637082254,1.3394003765442666,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-25,19.95023536682129,71.22940063476562,-5.591855296588179,2.4664436457254095,22.023269383542925,1.710338186847096,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-26,19.875364303588867,71.3665771484375,-5.1690794949833645,2.448379012628699,22.7041523191809,2.1848706560979156,-1,0.0,99990.00727287933,-0.009992727120666789
2017-04-27,19.675689697265625,70.7048110961914,-5.069177114564397,2.413450660637901,23.218504797819342,2.520206912885942,0,0.0,99990.00727287933,-0.009992727120666789
2017-04-28,19.417783737182617,70.21250915527344,-4.577684310579258,2.3921801313577054,23.761672704184413,2.839633071663481,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-01,19.642412185668945,70.26092529296875,-5.386124242070807,2.3756031302114002,23.59834941979105,2.655892981537598,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-02,19.57585906982422,69.80901336669922,-5.5841660925813414,2.3639716008417797,23.53223846355379,2.5270050495514056,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-03,19.775522232055664,70.21250915527344,-5.942295082631134,2.348874897118864,23.762281406981884,2.5722603848262544,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-04,19.842082977294922,70.29322052001953,-6.115482896338065,2.329603759736803,24.069029415103664,2.6527032710498055,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-05,19.750564575195312,70.21250915527344,-5.847092894762312,2.3163568210088616,24.463154182743786,2.7658196815934137,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-08,19.93359375,70.29322052001953,-6.464555159965869,2.3071290117654106,24.30384807064887,2.5676550438896752,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-09,19.95023536682129,70.01075744628906,-6.810498485064741,2.2891851286297906,24.340975331897674,2.49399723947906,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-10,20.091663360595703,70.55953979492188,-6.8012000514708575,2.268776889424627,24.976038292302803,2.725806524150219,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-11,20.02511215209961,70.3416519165039,-6.765225129803341,2.246679780897132,25.351637334184254,2.792223747161893,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-12,19.966873168945312,70.14794921875,-6.736772412625172,2.2327576722170503,25.56675996060258,2.770865024088079,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-15,20.01679229736328,70.48692321777344,-6.58821734068637,2.213743492746251,26.174879523832196,2.9303729844264654,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-16,19.958553314208984,70.7048110961914,-6.148174047336326,2.203881153988993,26.718531586121664,3.0326369597793263,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-17,18.777179718017578,68.0093002319336,-4.337278253421815,2.2034261305539102,26.63517178314676,2.859944506037092,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-18,18.918615341186523,67.75910186767578,-5.126989635412613,2.219627316645701,25.76682646326575,2.394884712244007,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-19,19.176515579223633,68.42089080810547,-5.448973612865501,2.2454233451899013,25.36149504711888,2.156886476171176,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-22,19.168197631835938,68.35631561279297,-5.4818195960040725,2.265750637040763,24.92595961753745,1.9239702239626713,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-23,19.459381103515625,69.21179962158203,-5.737069007834364,2.287676820623865,24.69502452738329,1.7861614511340032,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-24,19.434425354003906,69.17143249511719,-5.682241222103912,2.3098701291591417,24.28043389253049,1.584668631446939,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-25,19.342910766601562,68.88089752197266,-5.623689380273603,2.3433894060852483,23.552925348666264,1.2703272839773667,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-26,19.3345890045166,68.88898468017578,-5.5838584585495425,2.3823814423914325,22.82661863954999,0.9654118399464007,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-30,19.060047149658203,67.71067810058594,-5.714911868888407,2.411727377684703,21.743040569793962,0.5230051162451793,0,0.0,99990.00727287933,-0.009992727120666789
2017-05-31,18.705299377441406,66.29837799072266,-5.774009462762365,2.4336371515676953,20.776466494585165,0.13144264055720511,0,1.9970451047223505,99992.00431798404,-0.007995682015959904
2017-06-01,18.888938903808594,67.03279876708984,-5.740090531867793,2.474997044524182,20.282730805965734,-0.06980451283538185,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-02,18.738691329956055,66.69383239746094,-5.505930272150891,2.5066803392122856,19.72192325809238,-0.2950282562377974,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-05,18.705299377441406,66.81488037109375,-5.257507082391271,2.548977527126868,19.13549261981541,-0.5317706140502642,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-06,18.5550594329834,66.95207214355469,-4.547217783278555,2.574113549935581,19.189242237252103,-0.5114482074944611,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-07,18.863893508911133,67.7187728881836,-4.958579541923811,2.5921183059124404,18.821329202952185,-0.6609263459382333,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-08,19.1727237701416,68.55809020996094,-5.297310172073594,2.605416486982569,18.60515959887141,-0.7475738061917254,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-09,19.75700569152832,70.18024444580078,-5.903927553675786,2.6163136089334724,18.489721583279163,-0.7961542669434235,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-12,19.848819732666016,70.19638061523438,-6.238020479957967,2.623297463930059,18.127022148526706,-0.9497467965521799,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-13,19.84047508239746,70.43042755126953,-5.972142472319746,2.6108173035561792,18.630571895371027,-0.7584563211885168,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-14,19.832124710083008,70.28517150878906,-6.085545616176631,2.5925767589779856,18.868865904274834,-0.673009949098398,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-15,19.64849853515625,69.86548614501953,-5.804780064188108,2.5758497802425566,19.253905511141106,-0.5254155793307168,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-16,19.556678771972656,69.55075073242188,-5.769264554049457,2.5627636757166647,19.431604757951163,-0.4625202518524145,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-19,19.957332611083984,71.07605743408203,-5.7722712783997565,2.554598801034349,20.093079473963172,-0.1986360947246163,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-20,19.606761932373047,70.63217163085938,-4.8788882906183915,2.551244307918086,20.61053185418762,0.008179920922964263,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-21,19.306278228759766,70.30937957763672,-4.055470739190483,2.549919151822926,21.0799309717002,0.19586163721316485,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-22,19.139339447021484,70.22867584228516,-3.4993784263166106,2.544338896897747,21.53171002629898,0.3756236955156204,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-23,19.047521591186523,70.09952545166016,-3.2782851698788136,2.534931772473878,21.81535778327924,0.48252981840614523,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-26,19.1059513092041,70.40618896484375,-3.1945046389782306,2.51461825156779,22.3620150891536,0.6976199976391957,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-27,19.423137664794922,71.05992126464844,-3.7506950167447854,2.490876656819908,22.679281053211227,0.8148393649427762,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-28,19.932292938232422,72.48837280273438,-4.264440867917713,2.475898330154865,23.13804200080711,0.9897206783552097,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-29,20.299551010131836,73.56172180175781,-4.5920155274309025,2.4860718686388674,23.095579089469354,0.9535137732045393,0,0.0,99992.00431798404,-0.007995682015959904
2017-06-30,20.24947166442871,73.76349639892578,-4.1992108466035205,2.5098399083387197,22.94056429276852,0.8727761647751259,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-03,20.600040435791016,75.26473236083984,-4.0352364000199685,2.5429587314139597,22.879679667164453,0.8320866151781127,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-05,20.80036163330078,76.0194091796875,-4.044694467157015,2.6009065984670396,21.919611357134848,0.4217353099380915,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-06,20.625078201293945,75.77596282958984,-3.6195136974261715,2.666048062606941,20.78851304991347,-0.05600825230756455,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-07,20.72524070739746,76.15737915039062,-3.6201720952912524,2.7231445500868374,19.719552868803355,-0.5026921913330549,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-10,20.77532196044922,75.62178039550781,-4.346808209506989,2.782733115396426,17.80960399314317,-1.2860277307229042,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-11,20.53325843811035,75.32966613769531,-3.715559466584395,2.8202762783867517,17.420204446708084,-1.4290026672135352,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-12,20.324594497680664,75.06998443603516,-3.179282486330294,2.8530479809790537,17.082941140209357,-1.5450628687571657,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-13,20.549959182739258,75.54875183105469,-3.560179570472201,2.8803249660162686,16.35819134639553,-1.8060183787780677,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-14,20.207735061645508,74.8589859008789,-2.9445150569205225,2.9174133587543265,15.904669681866118,-1.9442104004776726,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-17,20.04914665222168,74.1611099243164,-3.037447883881171,2.941746389328099,15.181605151033736,-2.1689189365750075,1,0.0,99992.00431798404,-0.007995682015959904
2017-07-18,19.948986053466797,73.90145111083984,-2.9150392543653822,2.957211275204701,14.908084624626504,-2.2048541381944764,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-19,20.082534790039062,74.00692749023438,-3.3189909827429886,2.9611380274370447,14.539770036122285,-2.267441137091582,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-20,19.98236846923828,74.00692749023438,-2.936901712730105,2.9705660772523776,14.647981572357615,-2.1653736307693823,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-21,19.865514755249023,73.75538635253906,-2.7426987128799283,2.9833242906791604,14.490113636359375,-2.1604513181050753,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-24,19.957332611083984,74.07185363769531,-2.7764750747864753,2.9935443696608517,14.32869296633595,-2.151580361856527,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-25,20.43309783935547,75.30531311035156,-3.3578450509357936,3.0115800878704437,13.769402523840043,-2.2730261545890427,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-26,20.207735061645508,74.59932708740234,-3.204173870397085,3.0661171112535577,12.640044835212585,-2.5511540628378904,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-27,20.124267578125,74.29096984863281,-3.1941403607274026,3.1176128693162477,11.551294261506598,-2.77703188075298,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-28,20.057497024536133,74.07185363769531,-3.158557069125848,3.172492905904797,10.439586617147853,-2.969842931794744,0,0.0,99992.00431798404,-0.007995682015959904
2017-07-31,20.132617950439453,74.49381256103516,-3.0231505469486564,3.237463894236134,9.315188850037146,-3.1259710103835285,0,0.0,99992.00431798404,-0.007995682015959904
2017-08-01,20.408061981201172,75.49193572998047,-3.075721940824195,3.3258363589404594,7.618061177391141,-3.3773727680491885,0,0.0,99992.00431798404,-0.007995682015959904
2017-08-02,20.52491569519043,75.55687713623047,-3.4565246721196843,3.4415581054154276,4.919187162479517,-3.7741064316454658,0,0.0,99992.00431798404,-0.007995682015959904
2017-08-03,20.341283798217773,75.0618667602539,-3.25106230531766,3.5676877645771317,2.4905174375613086,-3.9834530066326113,0,0.0,99992.00431798404,-0.007995682015959904
2017-08-04,20.84209442138672,76.0031967163086,-4.220098666918773,3.6952036686002643,-1.012587050912714,-4.281649953222258,0,0.0,99992.00431798404,-0.007995682015959904
2017-08-07,20.83375358581543,76.29531860351562,-3.896160259455698,3.8225475828878417,-3.342695808424054,-4.260715742602235,0,0.0,99992.00431798404,-0.007995682015959904
